20032
0013,1,15/10/15,09:40,00,13:16,00,14:12,04,19:11,00,003:36,004:59,            
0014,1,15/10/16,08:05,00,12:25,00,13:14,04,18:58,00,004:20,005:44,            
0014,1,15/10/17,09:02,00,13:31,00,     ,  ,     ,  ,004:29,      ,            
0014,1,15/10/19,08:07,00,12:27,00,13:18,04,18:51,00,004:20,005:33,            
0014,1,15/10/20,08:36,00,12:51,00,13:45,04,19:11,00,004:15,005:26,            
0014,1,15/10/22,09:20,00,13:17,00,14:00,04,19:21,00,003:57,005:21,            
0014,1,15/10/23,08:11,00,12:13,00,13:10,04,18:46,00,004:02,005:36,            
0014,1,15/10/24,09:03,00,13:58,00,     ,  ,     ,  ,004:55,      ,            
0014,1,15/10/26,08:12,00,12:39,00,13:31,04,18:37,00,004:27,005:06,            
0014,1,15/10/27,08:36,00,13:15,00,14:02,04,18:59,00,004:39,004:57,            
0014,1,15/10/29,09:27,00,12:27,00,13:17,04,18:55,00,003:00,005:38,            
0014,1,15/10/30,08:04,00,12:20,00,13:13,04,18:48,00,004:16,005:35,            
0014,1,15/10/31,09:03,00,13:48,00,     ,  ,     ,  ,004:45,      ,            
0014,1,15/11/02,08:47,00,12:44,00,13:40,04,18:41,00,003:57,005:01,            
0014,1,15/11/05,08:16,00,12:18,00,13:13,04,18:48,00,004:02,005:35,            
0014,1,15/11/06,08:41,00,12:44,00,13:39,04,18:45,00,004:03,005:06,            
0014,1,15/11/07,08:46,00,13:34,00,     ,  ,     ,  ,004:48,      ,            
0014,1,15/11/09,08:35,00,13:07,00,14:05,04,18:58,00,004:32,004:53,            
0014,1,15/11/10,08:09,00,12:26,00,13:21,04,18:37,00,004:17,005:16,            
0014,1,15/11/12,08:14,00,12:35,00,13:31,04,18:44,00,004:21,005:13,            
0014,1,15/11/13,08:43,00,13:15,00,14:09,04,18:57,00,004:32,004:48,            
0014,1,15/11/14,08:59,00,13:30,00,     ,  ,     ,  ,004:31,      ,            
0015,1,15/10/16,09:29,00,13:16,00,14:04,04,18:58,00,003:47,004:54,            
0015,1,15/10/17,08:15,00,13:33,00,     ,  ,     ,  ,005:18,      ,            
0015,1,15/10/19,08:27,00,12:49,00,13:46,04,19:14,00,004:22,005:28,            
0015,1,15/10/20,09:28,00,13:18,00,14:14,04,19:12,00,003:50,004:58,            
0015,1,15/10/22,08:19,00,12:20,00,13:16,04,18:40,00,004:01,005:24,            
0015,1,15/10/23,09:29,00,13:14,00,14:10,04,18:51,00,003:45,004:41,            
0015,1,15/10/24,08:11,00,13:45,00,     ,  ,     ,  ,005:34,      ,            
0015,1,15/10/26,08:38,00,13:20,00,14:19,04,19:25,00,004:42,005:06,            
0015,1,15/10/27,09:30,00,12:41,00,13:31,04,18:41,00,003:11,005:10,            
0015,1,15/10/29,08:20,00,13:27,00,14:22,04,18:47,00,005:07,004:25,            
0015,1,15/10/30,09:27,00,13:14,00,14:08,04,18:49,00,003:47,004:41,            
0015,1,15/10/31,08:16,00,13:48,00,     ,  ,     ,  ,005:32,      ,            
0015,1,15/11/02,08:22,00,12:21,00,13:14,04,18:41,00,003:59,005:27,            
0015,1,15/11/06,09:29,00,13:11,00,14:05,04,18:45,00,003:42,004:40,            
0015,1,15/11/07,08:15,00,13:30,00,     ,  ,     ,  ,005:15,      ,            
0015,1,15/11/09,08:14,00,12:30,00,13:25,04,18:42,00,004:16,005:17,            
0015,1,15/11/13,09:20,00,13:16,00,14:09,04,18:57,00,003:56,004:48,            
0015,1,15/11/14,08:14,00,13:13,00,     ,  ,     ,  ,004:59,      ,            
0016,1,15/10/16,08:53,00,12:52,00,13:52,04,18:58,00,003:59,005:06,            
0016,1,15/10/17,08:55,00,13:32,00,     ,  ,     ,  ,004:37,      ,            
0016,1,15/10/19,09:40,00,13:18,00,14:14,04,19:14,00,003:38,005:00,            
0016,1,15/10/20,08:16,00,12:16,00,13:17,04,18:57,00,004:00,005:40,            
0016,1,15/10/22,08:49,00,13:08,00,14:03,04,19:20,00,004:19,005:17,            
0016,1,15/10/23,08:50,00,12:50,00,13:50,04,18:53,00,004:00,005:03,            
0016,1,15/10/24,08:55,00,13:31,00,     ,  ,     ,  ,004:36,      ,            
0016,1,15/10/26,09:39,00,13:39,00,14:37,04,19:31,00,004:00,004:54,            
0016,1,15/10/27,08:23,00,12:21,00,13:14,04,18:41,00,003:58,005:27,            
0016,1,15/10/29,08:57,00,12:49,00,13:50,04,18:54,00,003:52,005:04,            
0016,1,15/10/30,08:52,00,12:38,00,13:32,04,19:02,00,003:46,005:30,            
0016,1,15/10/31,08:51,00,13:19,00,     ,  ,     ,  ,004:28,      ,            
0016,1,15/11/02,09:37,00,13:28,00,14:26,04,18:38,00,003:51,004:12,            
0016,1,15/11/05,08:54,00,13:13,00,14:15,04,18:58,00,004:19,004:43,            
0016,1,15/11/06,08:20,00,12:12,00,13:03,04,18:33,00,003:52,005:30,            
0016,1,15/11/07,09:32,00,13:33,00,     ,  ,     ,  ,004:01,      ,            
0016,1,15/11/09,09:38,00,13:31,00,14:36,04,18:55,00,003:53,004:19,            
0016,1,15/11/10,08:53,00,13:10,00,14:06,04,18:42,00,004:17,004:36,            
0016,1,15/11/12,08:56,00,13:33,00,14:30,04,19:22,00,004:37,004:52,            
0016,1,15/11/13,08:19,00,12:14,00,13:14,04,18:49,00,003:55,005:35,            
0016,1,15/11/14,08:54,00,13:28,00,     ,  ,     ,  ,004:34,      ,            
0017,1,15/10/29,14:22,00,19:02,00,     ,  ,     ,  ,004:40,      ,            
0017,1,15/11/05,10:04,00,18:59,00,     ,  ,     ,  ,008:55,      ,            
0017,1,15/11/10,18:42,00,     ,  ,     ,  ,     ,  ,      ,      ,            
0017,1,15/11/12,09:33,00,19:32,00,     ,  ,     ,  ,009:59,      ,            
0018,1,15/10/16,09:38,00,13:26,00,14:24,04,19:06,00,003:48,004:42,            
0018,1,15/10/17,09:24,00,13:40,00,     ,  ,     ,  ,004:16,      ,            
0018,1,15/10/19,08:16,00,12:18,00,13:18,04,18:54,00,004:02,005:36,            
0018,1,15/10/20,09:32,00,13:18,00,14:20,04,19:25,00,003:46,005:05,            
0018,1,15/10/22,08:18,00,12:12,00,13:13,04,18:48,00,003:54,005:35,            
0018,1,15/10/23,09:35,00,13:19,00,14:14,04,19:00,00,003:44,004:46,            
0018,1,15/10/24,08:54,00,13:59,00,     ,  ,     ,  ,005:05,      ,            
0018,1,15/10/26,08:17,00,12:42,00,13:38,04,18:42,00,004:25,005:04,            
0018,1,15/10/27,09:32,00,13:23,00,14:20,04,18:58,00,003:51,004:38,            
0018,1,15/10/29,08:26,00,12:24,00,13:20,04,18:57,00,003:58,005:37,            
0018,1,15/10/30,09:30,00,13:25,00,14:22,04,19:06,00,003:55,004:44,            
0018,1,15/10/31,08:56,00,13:45,00,     ,  ,     ,  ,004:49,      ,            
0018,1,15/11/02,08:26,00,12:19,00,13:16,04,18:44,00,003:53,005:28,            
0018,1,15/11/05,08:22,00,12:17,00,13:14,04,18:43,00,003:55,005:29,            
0018,1,15/11/06,09:31,00,13:07,00,14:11,04,18:50,00,003:36,004:39,            
0018,1,15/11/07,08:56,00,13:40,00,     ,  ,     ,  ,004:44,      ,            
0018,1,15/11/09,08:12,00,12:34,00,13:28,04,18:53,00,004:22,005:25,            
0018,1,15/11/10,09:32,00,13:21,00,14:17,04,18:42,00,003:49,004:25,            
0018,1,15/11/12,08:23,00,12:35,00,13:32,04,18:48,00,004:12,005:16,            
0018,1,15/11/13,09:33,00,13:19,00,14:17,04,19:04,00,003:46,004:47,            
0018,1,15/11/14,09:01,00,13:30,00,     ,  ,     ,  ,004:29,      ,            
0019,1,15/10/16,08:29,00,12:18,00,13:15,04,18:40,00,003:49,005:25,            
0019,1,15/10/17,08:25,00,13:36,00,     ,  ,     ,  ,005:11,      ,            
0019,1,15/10/19,09:41,00,13:19,00,14:17,04,19:50,00,003:38,005:33,            
0019,1,15/10/20,08:28,00,12:16,00,13:16,04,18:49,00,003:48,005:33,            
0019,1,15/10/22,09:41,00,13:15,00,14:12,04,19:47,00,003:34,005:35,            
0019,1,15/10/23,08:29,00,12:18,00,13:17,04,18:36,00,003:49,005:19,            
0019,1,15/10/24,08:25,00,13:20,00,     ,  ,     ,  ,004:55,      ,            
0019,1,15/10/26,09:41,00,13:40,00,14:39,04,19:47,00,003:59,005:08,            
0019,1,15/10/27,08:26,00,12:24,00,13:23,04,18:32,00,003:58,005:09,            
0019,1,15/10/29,09:42,00,13:27,00,14:22,04,19:02,00,003:45,004:40,            
0019,1,15/10/30,08:26,00,12:23,00,13:22,04,18:41,00,003:57,005:19,            
0019,1,15/10/31,08:23,00,13:14,00,     ,  ,     ,  ,004:51,      ,            
0019,1,15/11/02,09:35,00,13:17,00,14:16,04,18:45,00,003:42,004:29,            
0019,1,15/11/05,09:42,00,13:23,00,14:21,04,19:11,00,003:41,004:50,            
0019,1,15/11/06,08:27,00,12:07,00,13:06,04,18:38,00,003:40,005:32,            
0019,1,15/11/07,08:25,00,13:33,00,     ,  ,     ,  ,005:08,      ,            
0019,1,15/11/09,09:39,00,13:29,00,14:29,04,19:10,00,003:50,004:41,            
0019,1,15/11/10,08:27,00,12:21,00,13:20,04,18:39,00,003:54,005:19,            
0019,1,15/11/12,09:40,00,13:37,00,14:36,04,19:38,00,003:57,005:02,            
0019,1,15/11/13,08:27,00,12:16,00,13:17,04,18:54,00,003:49,005:37,            
0019,1,15/11/14,08:25,00,13:08,00,     ,  ,     ,  ,004:43,      ,            
0020,1,15/11/19,09:07,00,19:38,00,     ,  ,     ,  ,010:31,      ,            
0020,1,15/11/20,09:27,00,18:56,00,     ,  ,     ,  ,009:29,      ,            
0020,1,15/11/24,09:22,00,17:12,00,     ,  ,     ,  ,007:50,      ,            
0020,1,15/11/26,09:20,00,19:58,00,     ,  ,     ,  ,010:38,      ,            
0020,1,15/12/01,12:28,00,19:27,00,     ,  ,     ,  ,006:59,      ,            
0020,1,15/12/03,09:22,00,19:30,00,     ,  ,     ,  ,010:08,      ,            
0020,1,15/12/10,09:34,00,20:02,00,     ,  ,     ,  ,010:28,      ,            
0020,1,15/12/15,09:28,00,19:31,00,     ,  ,     ,  ,010:03,      ,            
0021,1,15/11/16,08:50,00,13:04,00,13:55,04,19:09,00,004:14,005:14,            
0021,1,15/11/17,08:18,00,12:40,00,13:30,04,19:16,00,004:22,005:46,            
0021,1,15/11/19,08:14,00,12:32,00,13:25,04,19:33,00,004:18,006:08,            
0021,1,15/11/20,08:45,00,12:56,00,13:49,04,18:55,00,004:11,005:06,            
0021,1,15/11/21,08:48,00,13:27,00,     ,  ,     ,  ,004:39,      ,            
0021,1,15/11/24,08:14,00,12:43,00,13:38,04,19:49,00,004:29,006:11,            
0021,1,15/11/26,08:03,00,12:28,00,13:19,04,19:12,00,004:25,005:53,            
0021,1,15/11/27,08:48,00,12:57,00,13:57,04,19:13,00,004:09,005:16,            
0021,1,15/11/28,08:58,00,13:17,00,     ,  ,     ,  ,004:19,      ,            
0021,1,15/11/30,08:46,00,13:20,00,14:17,04,19:15,00,004:34,004:58,            
0021,1,15/12/01,08:05,00,12:28,00,13:22,04,18:43,00,004:23,005:21,            
0021,1,15/12/03,08:18,00,12:08,00,12:56,04,18:47,00,003:50,005:51,            
0021,1,15/12/04,08:51,00,12:57,00,14:03,04,19:11,00,004:06,005:08,            
0021,1,15/12/05,08:56,00,13:50,00,     ,  ,     ,  ,004:54,      ,            
0021,1,15/12/07,08:40,00,13:25,00,14:21,04,19:02,00,004:45,004:41,            
0021,1,15/12/08,08:14,00,12:23,00,13:18,04,18:33,00,004:09,005:15,            
0021,1,15/12/10,08:14,00,12:35,00,13:28,04,19:05,00,004:21,005:37,            
0021,1,15/12/11,08:51,00,12:49,00,13:46,04,18:57,00,003:58,005:11,            
0021,1,15/12/12,08:59,00,13:24,00,     ,  ,     ,  ,004:25,      ,            
0021,1,15/12/14,08:41,00,12:46,00,13:41,04,18:57,00,004:05,005:16,            
0021,1,15/12/15,08:13,00,12:33,00,13:26,04,18:47,00,004:20,005:21,            
0022,1,15/11/16,08:16,00,12:32,00,13:31,04,18:45,00,004:16,005:14,            
0022,1,15/11/17,09:23,00,13:35,00,14:36,04,19:22,00,004:12,004:46,            
0022,1,15/11/20,08:16,00,12:23,00,13:21,04,18:52,00,004:07,005:31,            
0022,1,15/11/21,08:11,00,13:28,00,     ,  ,     ,  ,005:17,      ,            
0022,1,15/11/27,09:22,00,12:57,00,13:55,04,19:01,00,003:35,005:06,            
0022,1,15/11/28,08:16,00,13:16,00,     ,  ,     ,  ,005:00,      ,            
0022,1,15/11/30,08:22,00,12:38,00,13:37,04,18:37,00,004:16,005:00,            
0022,1,15/12/04,09:20,00,12:19,00,13:32,04,19:12,00,002:59,005:40,            
0022,1,15/12/05,08:16,00,13:48,00,     ,  ,     ,  ,005:32,      ,            
0022,1,15/12/07,08:17,00,12:50,00,13:47,04,18:50,00,004:33,005:03,            
0022,1,15/12/08,09:35,00,13:19,00,14:19,04,19:37,00,003:44,005:18,            
0022,1,15/12/11,09:18,00,13:17,00,14:12,04,18:48,00,003:59,004:36,            
0022,1,15/12/12,08:16,00,13:23,00,     ,  ,     ,  ,005:07,      ,            
0022,1,15/12/14,08:16,00,12:18,00,13:15,04,18:31,00,004:02,005:16,            
0023,1,15/11/16,09:39,00,13:33,00,14:28,04,19:06,00,003:54,004:38,            
0023,1,15/11/17,08:49,00,13:00,00,14:01,04,19:16,00,004:11,005:15,            
0023,1,15/11/21,08:56,00,13:26,00,     ,  ,     ,  ,004:30,      ,            
0023,1,15/11/24,08:55,00,13:25,00,14:29,04,20:00,00,004:30,005:31,            
0023,1,15/11/26,08:53,00,13:22,00,14:21,04,19:27,00,004:29,005:06,            
0023,1,15/11/27,08:26,00,12:22,00,13:19,04,18:37,00,003:56,005:18,            
0023,1,15/11/28,08:55,00,13:17,00,     ,  ,     ,  ,004:22,      ,            
0023,1,15/11/30,09:37,00,13:38,00,14:37,04,19:18,00,004:01,004:41,            
0023,1,15/12/01,08:49,00,12:53,00,13:41,04,19:22,00,004:04,005:41,            
0023,1,15/12/03,08:54,00,13:09,00,13:59,04,19:24,00,004:15,005:25,            
